gene_accession_id,MGI:1859866
gene_symbol,Cdc20
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_016_001_004
pvalue,0.2012941
parameter_name,Haematocrit
analysis_id,vut2g97zg490501
