gene_accession_id,MGI:2443086
gene_symbol,Mindy2
mouse_strain,C57BL
mouse_life_stage,Middle aged adult
parameter_id,IMPC_ACS_006_001
pvalue,0.9594727
parameter_name,Response amplitude - S
analysis_id,7h4wkyd79rw0qe9
