gene_accession_id,MGI:1859866
gene_symbol,Cdc20
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_GRS_011_001
pvalue,0.383009
parameter_name,Forelimb and hindlimb grip strength normalised against body weight
analysis_id,a52q8d28m0ga393
