gene_accession_id,MGI:1916319
gene_symbol,Tmem273
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAX_OFD_010_001
pvalue,0.49857
parameter_name,Periphery distance travelled
analysis_id,h8ipuv52o4dm478
