gene_accession_id,MGI:1098240
gene_symbol,Kif16b
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_EYE_003_001
pvalue,0.4519578
parameter_name,Eye Hemorrhage or Blood Presence
analysis_id,70pr7511r9w8758
