gene_accession_id,MGI:105959
gene_symbol,Cox8a
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_XRY_019_001
pvalue,0.2198203
parameter_name,Fusion of vertebrae
analysis_id,2j0l230yd959n0g
