gene_accession_id,MGI:3643383
gene_symbol,Calhm1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_EYE_027_001
pvalue,0.7748738
parameter_name,Persistence of hyaloid vascular system
analysis_id,45909r8l052m134
