gene_accession_id,MGI:97489
gene_symbol,Pax5
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_016_001_005
pvalue,0.7409474
parameter_name,Mean cell volume
analysis_id,eq9xkw04rbk9r9b
