gene_accession_id,MGI:1915756
gene_symbol,Ctnnbip1
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,IMPC_CSD_032_001
pvalue,0.6180764
parameter_name,Locomotor activity
analysis_id,d1jw215960m2229
