gene_accession_id,MGI:2141101
gene_symbol,Depdc5
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,HRWL_OWT_001_001
pvalue,0.2666378
parameter_name,Spleen weight
analysis_id,a089831y68xk1mw
