gene_accession_id,MGI:1344370
gene_symbol,Ndufc2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAXLA_CSD_005_001
pvalue,0.9189277
parameter_name,Coat - color - back
analysis_id,pc286iz5zuz82za
