gene_accession_id,MGI:96669
gene_symbol,Kcnc3
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,JAXLA_CSD_005_001
pvalue,0.6811508
parameter_name,Coat - color - back
analysis_id,1ie35b1f54xq1mq
