gene_accession_id,MGI:3652306
gene_symbol,Krtap4-8
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_DXA_008_001
pvalue,0.2862599
parameter_name,Lean/Body weight
analysis_id,8cf0f65zrou7fms
