gene_accession_id,MGI:1914267
gene_symbol,Fam210b
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_HEM_019_001
pvalue,0.09107719
parameter_name,Mean platelet volume
analysis_id,a3289jb240f0f7j
