gene_accession_id,MGI:2443497
gene_symbol,Zmat4
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,GMC_905_001_012
pvalue,0.2462709
parameter_name,Absolute number of monocytes
analysis_id,9qt6iul1g154399
