gene_accession_id,MGI:2442978
gene_symbol,Ogfod1
mouse_strain,129SV
mouse_life_stage,Early adult
parameter_id,ESLIM_007_001_005
pvalue,0.2273344
parameter_name,Whole arena average speed
analysis_id,86ba8g82j554179
