gene_accession_id,MGI:2654703
gene_symbol,Otud7b
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAX_OFD_007_001
pvalue,0.9669607
parameter_name,Whole arena resting time
analysis_id,kke20w81i8541c9
