gene_accession_id,MGI:2685018
gene_symbol,Ccdc110
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAX_OFD_007_001
pvalue,0.7644026
parameter_name,Whole arena resting time
analysis_id,xzm1c1t28t9od3a
