gene_accession_id,MGI:1347061
gene_symbol,Abcg2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,GMC_920_001_035
pvalue,0.8268363
parameter_name,Ti/TT-sleep
analysis_id,t1hble832pa12zx
