gene_accession_id,MGI:104659
gene_symbol,Dll1
mouse_strain,C3H
mouse_life_stage,Early adult
parameter_id,GMC_923_001_021
pvalue,4.09456e-08
parameter_name,Contact Righting Reflex
analysis_id,1mdpviy147syeva
