gene_accession_id,MGI:2685298
gene_symbol,Trim56
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAX_OFD_013_001
pvalue,0.7469624
parameter_name,Periphery average speed
analysis_id,nrtf3g7oa7bmrc7
