gene_accession_id,MGI:1913915
gene_symbol,Msantd3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_EYE_024_001
pvalue,0.8422935
parameter_name,Retinal Blood Vessels
analysis_id,3064w2vk9adt826
