gene_accession_id,MGI:1918830
gene_symbol,Mtrf1l
mouse_strain,129SV
mouse_life_stage,Early adult
parameter_id,IMPC_IPG_010_001
pvalue,0.1305234
parameter_name,Fasted blood glucose concentration
analysis_id,9hs72rjpcxm7qg6
