gene_accession_id,MGI:88357
gene_symbol,Cdk4
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,IMPC_ABR_012_001
pvalue,0.7802837
parameter_name,30kHz-evoked ABR Threshold
analysis_id,xq5qk165svj5566
