gene_accession_id,MGI:88357
gene_symbol,Cdk4
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,JAXLA_OFD_007_001
pvalue,0.8354955
parameter_name,Whole arena resting time
analysis_id,5hyt4c6pni780sb
