gene_accession_id,MGI:2445160
gene_symbol,Kcnh8
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,IMPC_GRS_009_001
pvalue,0.7346896
parameter_name,Forelimb and hindlimb grip strength measurement mean
analysis_id,pp2dcbf559e352z
