gene_accession_id,MGI:1926283
gene_symbol,Pgap6
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,IMPC_ABR_008_001
pvalue,0.2178955
parameter_name,18kHz-evoked ABR Threshold
analysis_id,940681441pzfem3
