gene_accession_id,MGI:97489
gene_symbol,Pax5
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_HEM_040_001
pvalue,0.2830771
parameter_name,Large Unstained Cell (LUC) differential count
analysis_id,j2yevp35hk66sek
