gene_accession_id,MGI:2384919
gene_symbol,Rxylt1
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,IMPC_IPG_012_001
pvalue,0.712162
parameter_name,Area under glucose response curve
analysis_id,9436z8p76w323k1
