gene_accession_id,MGI:2143698
gene_symbol,Vezt
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAX_URI_001_001
pvalue,5.941521e-06
parameter_name,microAlbumin (calculated)
analysis_id,0o5208q00h8an94
