gene_accession_id,MGI:1859866
gene_symbol,Cdc20
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,IMPC_HEM_003_001
pvalue,0.6875985
parameter_name,Hemoglobin
analysis_id,5wxk276f0m689fv
