gene_accession_id,MGI:2143698
gene_symbol,Vezt
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,IMPC_OFD_010_001
pvalue,0.8465359
parameter_name,Periphery distance travelled
analysis_id,50g6a9969zt388g
