gene_accession_id,MGI:104992
gene_symbol,Crybb1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAXLA_DXA_006_001
pvalue,0.2452551
parameter_name,Body length
analysis_id,osc6b676ev25o23
