gene_accession_id,MGI:2685298
gene_symbol,Trim56
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_EYE_092_001
pvalue,0.6322726
parameter_name,Retina (combined)
analysis_id,raurvi78k9uxawq
