gene_accession_id,MGI:1913883
gene_symbol,Nsa2
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,GMC_914_001_002
pvalue,0.7403889
parameter_name,Body temperature rectal
analysis_id,3p12q09q9b61krg
