gene_accession_id,MGI:104294
gene_symbol,Tyro3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_XRY_061_001
pvalue,0.93057
parameter_name,Fusion of processes
analysis_id,x62e1930w1sax0w
