gene_accession_id,MGI:96669
gene_symbol,Kcnc3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_DXA_008_001
pvalue,0.6926094
parameter_name,Lean/Body weight
analysis_id,brymw03243s7d1z
