gene_accession_id,MGI:2685018
gene_symbol,Ccdc110
parameter_id,IMPC_DXA_008_001
mouse_life_stage,Early adult
pvalue,0.7670641
analysis_id,05ngc6l2rqx2g85
parameter_name,Lean/Body weight
mouse_strain,C57BL
