gene_accession_id,MGI:1913883
gene_symbol,Nsa2
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,GMC_906_001_017
pvalue,0.4713939
parameter_name,Total cholesterol
analysis_id,pq127g9sji8m7g5
