gene_accession_id,MGI:108398
gene_symbol,Mlx
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,CCP_XRY_031_001
pvalue,0.9193267
parameter_name,Digit integrity
analysis_id,0796dv0mbbol5yc
