gene_accession_id,MGI:104659
gene_symbol,Dll1
mouse_strain,C3H
mouse_life_stage,Early adult
parameter_id,GMC_905_001_012
pvalue,4.860694e-07
parameter_name,Absolute number of monocytes
analysis_id,1v1t040v3cblafp
