gene_accession_id,MGI:97491
gene_symbol,Pax7
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,HRWL_OWT_001_001
pvalue,0.6161517
parameter_name,Spleen weight
analysis_id,h3423w6517x0q5p
