gene_accession_id,MGI:1913883
gene_symbol,Nsa2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_016_001_005
pvalue,0.5069404
parameter_name,Mean cell volume
analysis_id,2tz56807q3q740o
