gene_accession_id,MGI:1917933
gene_symbol,Utp20
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,IMPC_HEM_030_001
pvalue,0.7637303
parameter_name,Neutrophil cell count
analysis_id,5vgc69c9om95zm7
