gene_accession_id,MGI:1916340
gene_symbol,Ascc1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_016_001_004
pvalue,0.3348469
parameter_name,Haematocrit
analysis_id,ec86za1j9eq667o
