gene_accession_id,MGI:1919118
gene_symbol,Spmap2l
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CBC_020_001
pvalue,0.4773782
parameter_name,Fructosamine
analysis_id,av196pt0m3dk0u8
