gene_accession_id,MGI:88357
gene_symbol,Cdk4
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,IMPC_GRS_011_001
pvalue,0.4582243
parameter_name,Forelimb and hindlimb grip strength normalised against body weight
analysis_id,737lle85z2vw9h5
