gene_accession_id,MGI:96669
gene_symbol,Kcnc3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,impc_hem_019_001
pvalue,0.3913613
parameter_name,Mean platelet volume
analysis_id,3p07g3mwdu9y7pd
