gene_accession_id,MGI:2141101
gene_symbol,Depdc5
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,JAXLA_CSD_039_001
pvalue,0.5283042
parameter_name,Limb grasp
analysis_id,dzheh00245h8u7y
