gene_accession_id,MGI:88357
gene_symbol,Cdk4
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,IMPC_XRY_001_001
pvalue,0.1774401
parameter_name,Skull shape
analysis_id,k82bt1777h21393
