gene_accession_id,MGI:109186
gene_symbol,Ncf4
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_EYE_068_001
pvalue,0.122837
parameter_name,Left total retinal thickness
analysis_id,dx6eq1f16wdvkc8
