gene_accession_id,MGI:1921004
gene_symbol,Thap1
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,IMPC_HEM_035_001
pvalue,0.5011552
parameter_name,Eosinophil differential count
analysis_id,41y1578g1063kew
