gene_accession_id,MGI:1915756
gene_symbol,Ctnnbip1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_EYE_069_001
pvalue,0.3721398
parameter_name,Left inner nuclear layer
analysis_id,3os93gvl31zb2gl
