gene_accession_id,MGI:1315201
gene_symbol,Grcc10
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,JAXLA_DXA_004_001
pvalue,0.5146178
parameter_name,Bone Mineral Density (excluding skull)
analysis_id,yn27c8u6fhjsla1
