gene_accession_id,MGI:1921004
gene_symbol,Thap1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_ACS_006_001
pvalue,0.2432136
parameter_name,Response amplitude - S
analysis_id,5t1pbfz8258k8yx
