gene_accession_id,MGI:2684917
gene_symbol,Vcpkmt
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,impc_ofd_007_001
pvalue,0.1091036
parameter_name,Whole arena resting time
analysis_id,f6y88v3pz464n1n
