gene_accession_id,MGI:2137624
Gene_symbol,Pom121
mouse_strain,C57BL
Mouse_life_stage,Early adult
parameter_id,ESLIM_015_001_015
Pvalue,0.3490131
Parameter_name,Alkaline phosphatase
Analysis_id,7q7s9e4l7439a16
