gene_accession_id,MGI:108278
gene_symbol,Ube2m
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,IMPC_CBC_023_001
pvalue,0.7409493
parameter_name,Alpha-amylase
analysis_id,76ry4c892r7p0nx
