gene_accession_id,MGI:87939
gene_symbol,ADRB3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,GMC_906_001_001
pvalue,0.4645374
parameter_name,Glucose
analysis_id,kinp71670gy25y0
