gene_accession_id,MGI:2143698
gene_symbol,Vezt
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,IMPC_GRS_011_001
pvalue,0.9011867
parameter_name,Forelimb and hindlimb grip strength normalised against body weight
analysis_id,rsrx9fg30if4559
