gene_accession_id,MGI:88357
gene_symbol,Cdk4
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,GMC_905_001_003
pvalue,0.4396243
parameter_name,Platelet
analysis_id,wy641b3teg3c1l6
