Gene_accession_id,MGI:2155959
Gene_symbol,Lnx2
Mouse_strain,C57BL
Mouse_life_stage,Early adult
Parameter_id,ESLIM_015_001_015
pvalue,0.5928171
Parameter_name,Alkaline phosphatase
Analysis_id,00kt27pl2svf5db
