gene_accession_id,MGI:3643383
gene_symbol,Calhm1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,CCP_XRY_031_001
pvalue,0.8702765
parameter_name,Digit integrity
analysis_id,5m0h627t21uo34m
