gene_accession_id,MGI:108398
gene_symbol,Mlx
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,IMPC_EYE_003_001
pvalue,0.08754796
parameter_name,Eye Hemorrhage or Blood Presence
analysis_id,n8383bnw566777w
